Target Name,Target No.,Top Match Name,Top Match No.,Top Match Score,All Matched
"Credit Suisse AG, New York Branch",21420,Australia New Agribusiness and Chemical Group,356,86,"[('Australia New Agribusiness and Chemical Group', 86), ('Beida New Energy', 86), ('Credit General', 86), ('Credit Suisse PL100 Emerging Markets Infrastructure Development Trust', 86), ('Gibralta New', 86), ('New Cap Reinsurance', 86), ('New Global Mining Limited', 86), ('New Opportunity', 86), ('Pins Securities New Zealand Limited', 86), ('Property Income New', 86)]"
"Favorite Brands International, Inc.",21421,International Brands,73822,95,"[('International Brands', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90), ('National', 90), ('Brand', 90), ('Favo Capital', 90), ('Rand Capital', 90)]"
State Street Capital Trust I,21422,State Street,133222,95,"[('State Street', 95), ('Stat', 90), ('At Trust', 90), ('Re Capital', 90), ('Re Capital', 90), ('Tre', 90), ('Treet Corporation', 90), ('Ta', 90), ('State Street DS', 90), ('State Street (MIC)', 90)]"
MONY Life Insurance Company,21423,Sony Life Insurance Company Limited,30418,96,"[('Sony Life Insurance Company Limited', 96), ('Mony Life Insurance Company of America', 95), ('Life', 90), ('Trust Company', 90), ('Life', 90), ('Life', 90), ('Life', 90), ('London Life Insurance Company', 89), ('Sunlife Insurance Company', 88), ('Pruco Life Insurance Company', 87)]"
"United Rentals (North America), Inc.",21424,North,28907,90,"[('North', 90), ('Unite Capital', 90), ('United', 90), ('North', 90), ('Unit', 90), ('Unit', 90), ('United', 90), ('United', 90), ('United Rentals', 90), ('Rental', 90)]"
"CB Richard Ellis Services, Inc.",21425,CB Richard Ellis Services,63370,100,"[('CB Richard Ellis Services', 100), ('Rich', 90), ('Security Service', 90), ('Ausnet Services', 86), ('CB Australia', 86), ('CB DZI Bank', 86), ('Hobsons Bay Community Financial Services', 86), ('Mooroolbark and District Financial Services', 86), ('Mount Evelyn and DTS Financial Services', 86), ('Rockingham Community Financial Services', 86)]"
THE NEIMAN MARCUS GROUP LLC,21426,Man AG,169104,90,"[('Man AG', 90), ('Man AG', 90), ('Group', 90), ('EIM', 90), ('Group', 90), ('Arcus', 90), ('Arcus', 90), ('Group', 90), ('Arcus', 90), (""Neiman-Marcus Group 'A'"", 90)]"
Greater Bay Bancorp,21427,Bay Bancorp,59189,90,"[('Bay Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Bancorp', 90), ('Greater Bay', 90), ('Security Banc', 90), ('Bay Capital', 90), ('Bancorp', 90)]"
"WESCO Distribution, Inc.",21428,Ion,73918,90,"[('Ion', 90), ('BUT SA', 90), ('DIS', 90), ('Wesco', 90), ('Ion', 90), ('UTI', 90), ('IST Limited', 90), ('UTI', 90), ('BIL Bonds Class D Dollar American (SICAV) Distribution', 86), ('Banque Bruxelles Lambert Boeblingen Investment (TSE Telecommunications and Media Distribution', 86)]"
OGLETHORPE POWER CORP,21429,Oglethorpe Power Corporation,67038,100,"[('Oglethorpe Power Corporation', 100), ('GL', 90), ('Capital Power', 90), ('GL', 90), ('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('Australian Power and Gas', 86), ('ERM Power', 86), ('Summit Purbanchol Power Company', 86)]"
Principal Life Insurance Company,21430,Life,120584,90,"[('Life', 90), ('Trust Company', 90), ('Life', 90), ('Life', 90), ('Principal Capital', 90), ('Life', 90), ('Pruco Life Insurance Company', 87), ('SBI Life Insurance Company', 87), ('Pekin Life Insurance Company', 87), ('Bakixanov Company', 86)]"
REED ELSEVIER INC.,21431,Reed Elsevier NV,170029,95,"[('Reed Elsevier NV', 95), ('Reed Elsevier (AMS)', 95), ('El Corporation', 90), ('IE', 90), ('Re Capital', 90), ('Re Capital', 90), ('LS', 90), ('Reed Elsevier (Swiss Stock Exchange)', 90), ('Reed Elsevier (VIRT-X)', 90), ('Reed Elsevier (Non-NASDAQ OTC)', 90)]"
"Wang Laboratories, Inc.",21432,Wang Laboratories,78218,100,"[('Wang Laboratories', 100), (""Wang Laboratories 'B'"", 95), ('Wang Laboratories Class C', 95), ('Wang Laboratories (Berlin)', 95), ('Bor', 90), ('Bor', 90), ('Wang Laboratories New Warrants 02/07/2001', 90), ('Wang Laboratories (Hamburg)', 90), ('Anus Laboratories', 88), ('IG Laboratories', 88)]"
Nordea Bank Finland Plc,21433,Security Bank,200310,90,"[('Security Bank', 90), ('Nord', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('DEA Capital', 90), ('Security Bank', 90), ('Land', 90)]"
KeyCorp Capital I,21434,Keycorp,197329,95,"[('Keycorp', 95), ('Keycorp', 95), ('Keycorp', 95), ('Keycorp', 95), ('Key Corporation', 90), ('Key Corporation', 90), ('YC', 90), ('Key Corporation', 90), ('Key Corporation', 90), ('Fabrika Otkovaka I Armature', 86)]"
"Prologis, L.P.",21435,Prologis,61060,100,"[('Prologis', 100), ('Macquarie Prologis Income Trust', 90), ('Macquarie Prologis Trust', 90), ('Prologis Euro Prop', 90), ('Prologis Trust SHBI', 90), ('Nippon Prologis REIT', 90), ('Prologis Property Mexico REIT', 90), ('G Capital', 90), ('G Capital', 90), ('Prologis REIT', 90)]"
Bayerische Landesbank,21436,Bayerische Landesbank,165175,100,"[('Bayerische Landesbank', 100), ('Bayerische Landesbank', 100), ('Security Bank', 90), ('Esbank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Bayer', 90)]"
LS Power Funding Corporation,21437,Capital Power,156967,90,"[('Capital Power', 90), ('Capital Power', 90), ('Capital Power', 90), ('LS', 90), ('Capital Power', 90), ('Australian Power and Gas', 86), ('ERM Power', 86), ('Summit Purbanchol Power Company', 86), ('A&E Capital Funding Single Voting', 86), ('Alleghany Power Certificate (AMS)', 86)]"
"Spectra Energy Capital, LLC",21438,Spectra Energy,58845,100,"[('Spectra Energy', 100), ('Petra Energy', 92), ('Energy', 90), ('Spectra Energy Income Fund', 90), ('ERG', 90), ('SP', 90), ('Spectra Energy Canada Exchangeco Duke (Non-NASDAQ OTC) Energy Exchangeable Shares', 90), ('Spectra Energy Partners', 90), ('Energy', 90), ('Energy', 90)]"
COOPER-STANDARD AUTOMOTIVE INC.,21439,Standard Automotive,57712,95,"[('Standard Automotive', 95), ('Andar', 90), ('Standa', 90), ('Standard Capital', 90), ('Standard Capital', 90), ('Standard Capital', 90), ('Standard Capital', 90), ('Motive', 90), ('Standard Capital', 90), ('Standard Capital', 90)]"
Siemens Capital Company LLC,21440,Trust Company,4284,90,"[('Trust Company', 90), ('SIE', 90), ('Siemens', 90), ('IE', 90), ('MPA', 90), ('OM', 90), ('Siemens', 90), ('Siemens', 90), ('PA', 90), ('NS', 90)]"
"CSC Holdings, LLC",21441,CSC Holdings,118009,100,"[('CSC Holdings', 100), ('CSC Holdings', 100), ('CS Holdings', 96), ('SC Holdings', 96), ('CCI Holdings', 92), ('CGS Holdings', 92), ('CMC Holdings', 92), ('CCN Holdings', 92), ('CIC Holdings', 92), ('CSA Holdings', 92)]"
U.S. Bank National Association,21442,National,222336,90,"[('National', 90), ('Security Bank', 90), ('National', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('National', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90)]"
Science Applications International Corporation,21443,Science Applications International,134988,100,"[('Science Applications International', 100), ('Science Applications International', 100), ('Science Applications International', 100), ('Science Applications International (Pet)', 95), ('Science Applications International (Frankfurt)', 95), ('National', 90), ('Terna', 90), ('Inter', 90), ('National', 90), ('National', 90)]"
Read-Rite Corporation,21444,Read-Rite,76385,100,"[('Read-Rite', 100), ('IT', 90), ('Re Capital', 90), ('Re Capital', 90), ('Read-Rite (Frankfurt)', 90), ('D&D', 86), ('X-Rite', 86), ('Shop Rite Foods', 86), ('Super Rite Foods', 86), ('AIM Rite Systems', 86)]"
Security Capital Group Incorporated,21445,Group,54856,100,"[('Group', 100), ('Group', 100), ('Group', 100), ('Group 4', 95), ('7 Group', 95), ('Q Group', 95), ('Z Group PLC', 95), ('Securities Capital Group B', 95), ('V Group', 95), ('AB Groupe', 91)]"
CA FM Lease Trust,21446,CA,59309,90,"[('CA', 90), ('FM Australia Dead- 27/08/93', 86), ('Lend Lease Primelife Group', 86), ('Sea FM', 86), ('Canada Lease Fing', 86), ('Continental Lease', 86), ('Daiwa Kosho Lease', 86), ('Natover Lease and Refinance', 86), ('Ayudhya Auto Lease', 86), ('Bank CA Saint Gallen', 86)]"
Chase Capital VI,21447,Chase,133923,90,"[('Chase', 90), (""Chase Capital VII Capital Securities 'G' 7%"", 90), ('Chase Capital VIII SEC H 8.25%', 90), ('Capital A', 90), ('Chase', 90), ('Chase Minerals', 86), ('Chase Resources Corporation', 86), ('Kasten Chase Applied Research', 86), ('Perpetual Growth Fund VI Mutual', 86), ('Chase Perdana', 86)]"
Xerox Capital Trust I,21448,X,13869,90,"[('X', 90), ('Corts Trust Xerox Capital Trust I 8% Series B Capital Securities', 90), ('ERO', 90), ('ERO', 90), ('Xero', 90), ('Xerox Capital Trust II 144A Convertible Trust Preferred Securities', 90), ('Xero', 90), ('Fabrika Otkovaka I Armature', 86), ('FIP EM Infu XP Omega I', 86), ('FIP Infra-Estr BB VTRM Energ Sustentavel I', 86)]"
"Wyse Technology, Inc.",21449,WYSE Technology,69422,100,"[('WYSE Technology', 100), ('WYSE Technology Taiwan', 95), ('Tec', 90), ('WEM Technology', 90), ('SFE Technology', 90), ('WFE Technology', 90), ('S-Technology', 89), ('Yume Technology', 87), ('Kyle Technology', 87), ('Seeq Technology', 87)]"
Procter and Gamble Profit Sharing Trust and Em,21451,Procter and Gamble,199459,90,"[('Procter and Gamble', 90), ('Procter and Gamble', 90), ('Abilene Oil and Gas', 86), ('Adsteam and Marine', 86), ('Aeyna Life and Casualty', 86), ('Alhamra Hotel and Resorts', 86), ('Ambassador Oil and Gas', 86), ('Angus and Coote Holdings', 86), ('APEX Weaving and Finishing', 86), ('Arthur Yates and Company', 86)]"
MediaOne Financing I,21452,One,112488,90,"[('One', 90), ('CIN', 90), ('Financing', 90), ('Media Capital', 90), ('Media Capital', 90), ('INA', 90), ('Media Capital', 90), ('Media Capital', 90), ('Media Capital', 90), ('Edia', 90)]"
LaSalle Bank N.A.,21453,All Corporation,24093,90,"[('All Corporation', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('Security Bank', 90), ('NK', 90), ('Security Bank', 90)]"
