Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"Audatex North America, Inc.",22632,audatex north america,audatex,,,,,Udate,77824,99.38,Udate (Frankfurt),297633,99.38,UDA Holdings,31247,99.25,Tex Holdings,51042,99.25,At-Group,24421,99.17,Da Securities,25386,99.17,At Trust,45099,99.17,Da Group,46473,99.17,Da Group (Frankfurt),294221,99.17,Da Group (XETRA),311283,99.17
AURIGENE PHARMACEUTICAL SERVICES LIMITED,11955,aurigene pharmaceutical services,aurigene,,,,,Auri,5354,99.22,Igen International,73570,99.22,Auri,128213,99.22,Igen International (Frankfurt),295261,99.22,Auri (Berlin),299700,99.22,Igen International (XETRA),306424,99.22,AUR,348,99.17,IG Group,48013,99.12,IG Group Holdings,124602,99.12,IG Group Holdings (Non-NASDAQ OTC),246298,99.12
Australian Mining & Smelting Pty Ltd,3311,australian mining & smelting pty,australian,Australian Health,425.0,Australian Vintage (Non-NASDAQ OTC),243912.0,Australian-American Mining (XETRA),310038,99.66,Digga Australian Mining Fund ETF,151290,99.66,Australian Gas Light,422,99.65,Australian Mines,81456,99.62,Australian Mines (Non-NASDAQ OTC),243909,99.62,Australian Mines (Frankfurt),268104,99.62,Australian Mines (XETRA),310051,99.62,Australian Topmaking Services,399,99.62,Australian Industrial REIT,427,99.62,First Australian Building Society,1739,99.62
AUTOMOTIVE EXCHANGE PRIVATE LIMITED,11860,automotive exchange private,automotive,Delek Automotive,97547.0,Compagnie Automotive (Non-NASDAQ OTC),235383.0,NH Octo Automotive TOP5 Exchange-Traded Note 11,146103,99.65,Automotive Franchise,70278,99.64,Cobra Automotive Technologies,16031,99.64,Cobra Automotive Technologies (Stuttgart),277831,99.64,Automotive Battery,32527,99.62,Automotive Industries,62753,99.62,Automotive Components Europe,32528,99.62,Dewan Automotive Engineering,109069,99.62,Automotive Components (Non-NASDAQ OTC) Europe,234466,99.62,Huada Automotive Technology 'A',89015,99.62
"AUTOVIA DE LOS VINEDOS, SOCIEDAD ANONIMA CONCE",8032,autovia de los vinedos sociedad anonima conce,autovia,,,,,Autov,24465,99.2,Auto Group,447,99.16,Via Holdings,114753,99.12,To Holdings,114306,99.09,IA,119645,99.09,T Bank,22692,99.04,O-Bank,115989,99.04,V Group,132515,99.04,Autodiagnos B,41309,85.48,Autodiagnos AB,177449,85.46000000000001
AUTOVIA DEL NOROESTE CONCESIONARIA DE LA COMUN,8148,autovia del noroeste concesionaria de la comun,autovia,,,,,Autov,24465,99.2,Auto Group,447,99.16,Via Holdings,114753,99.12,To Holdings,114306,99.08,IA,119645,99.08,T Bank,22692,99.04,O-Bank,115989,99.04,V Group,132515,99.04,Autodiagnos B,41309,85.48,Autodiagnos AB,177449,85.46000000000001
Autovias S.A.,4216,autovias,autovias,,,,,Autov,24465,99.77,Auto Group,447,99.67,Via Holdings,114753,99.55,AS Company,91243,99.4,To Holdings,114306,99.4,IA,119645,99.4,T Bank,22692,99.22,O-Bank,115989,99.22,V Group,132515,99.22,Utopia,23290,82.88
AUXIFIP S.A.,8577,auxifip,auxifip,,,,,Aux International Holdings,98871,99.6,IFI (London),223326,99.6,Aux International (Frankfurt),268120,99.6,IP Group,124605,99.44,IP Group (Mexico),222000,99.44,IP Group (Non-NASDAQ OTC),246456,99.44,IP Group (Stuttgart),271411,99.44,IP Group (Berlin),287218,99.44,X,13869,99.25,F Investment Trust Group,125685,99.25
AVANCE-ATLAS INFRATECH PRIVATE LIMITED,11859,avance atlas infratech private,avance,Avance Technologies,98877.0,Avance Gas Holdings (Non-NASDAQ OTC),243931.0,Avance Technologies,98877,99.53,Avance Gas Holding (Frankfurt),268123,99.5,Avance Gas,108100,99.45,Avance Gas (Stockholm),227185,99.45,Avance Gas Holdings (Non-NASDAQ OTC),243931,99.45,Theravance Biopharma,135156,99.44,Theravance Biopharma (Frankfurt),266542,99.44,Avanceno,108101,99.37,Theravance,201146,99.3,Theravance (XETRA),308698,99.3
AvanStrate Inc.,13551,avanstrate,avanstrate,,,,,Vans,78033,99.57000000000001,Vans (Berlin),303588,99.57000000000001,AVA,14892,99.46,AVA (XETRA),14893,99.46,Ans,44917,99.46,Ans Group,44918,99.46,NS Group,66949,99.33,NS,121444,99.33,RA International Group,126784,99.33,NS Group (Berlin),302348,99.33
