Target Name,Target No.,preprocessed,Focus Text,Shortest Match Name,Shortest Match No.,Non-NASDAQ OTC Match Name,Non-NASDAQ OTC Match No.,Matched Name 1,Matched No. 1,Matched Score 1,Matched Name 2,Matched No. 2,Matched Score 2,Matched Name 3,Matched No. 3,Matched Score 3,Matched Name 4,Matched No. 4,Matched Score 4,Matched Name 5,Matched No. 5,Matched Score 5,Matched Name 6,Matched No. 6,Matched Score 6,Matched Name 7,Matched No. 7,Matched Score 7,Matched Name 8,Matched No. 8,Matched Score 8,Matched Name 9,Matched No. 9,Matched Score 9,Matched Name 10,Matched No. 10,Matched Score 10
"SABADELL URQUIJO COOPERACION, SICAV, S.A.",7997,sabadell urquijo cooperacion sicav,sabadell,Banco de Sabadell,87590.0,Banco de Sabadell (Non-NASDAQ OTC),244006.0,Banco de Sabadell (Stuttgart) Bonus Rights,276972,99.48,Banco de Sabadell (Munich) Bonus Rights,284543,99.48,Banco de Sabadell Bonus Rights,284544,99.48,Banco de Sabadell Bonus Rights,284545,99.48,Banco de Sabadell Unsponsored ADR 1:2,184614,99.46,Banco de Sabadell (Munich) ADR 1:2,255152,99.42,Banco de Sabadell,87590,99.36,Banco de Sabadell (Mexico),216850,99.36,Banco de Sabadell (Mexico),221168,99.36,Banco de Sabadell (BRN),223908,99.36
"Sabal Trail Transmission, LLC",24644,sabal trail transmission,sabal,,,,,Abal Group,231444,99.29,SAB Finance,95413,99.22,Al Group,98448,99.15,Al Group (Temp),164711,99.15,Kursaal (London),48444,88.37,Bals,24542,85.43,Asaba Textile Mills,32394,79.76,Sable Natural Resources,57277,79.75,Saban Capital Acquisition Units,146985,79.75,Sableexploration and MI Ning,122231,79.74000000000001
SABANA SUKUK PTE. LTD.,17915,sabana sukuk pte.,sabana,Sabana Industrial REIT,122228.0,Sabana Industrial (Non-NASDAQ OTC) REIT,248517.0,Sabana Industrial REIT,122228,99.51,La Sabana Forestal,137242,99.51,Sabana Industrial (Non-NASDAQ OTC) REIT,248517,99.51,Sabana Shari'Ah Compliant Real Estate Investment Trust Nil Paid 18/01/17,228573,99.33,Sabana Shari'Ah Compliant Real Estate Investment Trust Fully Paid 18/01/17,228572,99.32,SAB Finance,95413,99.3,ANA Holdings,106312,99.3,ANA Holdings (London),221054,99.3,ANA Holdings (BRN),227100,99.3,ANA Holdings (Non-NASDAQ OTC),243667,99.3
Saber Servicos Educacionais LTDA,4461,saber servicos educacionais ltda,saber,Saber Software Corporation,67877.0,,,Sabero Organics Gujarat,29788,99.55,Saber Software Corporation,67877,99.48,SAB Finance,95413,99.17,Be,70427,99.12,Be Group,117225,99.12,Be Group (Frankfurt),268357,99.12,Be (Frankfurt),293552,99.12,Be (XETRA),304738,99.12,Be Group (XETRA),310228,99.12,Beru,15210,85.36
SABIC Capital I B.V.,16293,sabic capital i b.v.,sabic,Sabic Agri- Nutrients,115184.0,,,Sabic Agri- Nutrients,115184,99.5,BIC,88171,99.26,SAB Finance,95413,99.26,BIC (Non-NASDAQ OTC),244143,99.26,BIC (Frankfurt),268443,99.26,BIC (VIRT-X),293594,99.26,BIC (XETRA),310299,99.26,IC Group,8836,99.18,IC,35427,99.18,Bi Group,45410,99.18
SABIC Capital II B.V.,16351,sabic capital ii b.v.,sabic,Sabic Agri- Nutrients,115184.0,,,Sabic Agri- Nutrients,115184,99.49,BIC,88171,99.25,SAB Finance,95413,99.25,BIC (Non-NASDAQ OTC),244143,99.25,BIC (Frankfurt),268443,99.25,BIC (VIRT-X),293594,99.25,BIC (XETRA),310299,99.25,IC Group,8836,99.17,IC,35427,99.17,Bi Group,45410,99.17
SABSA Holdings (Pty) Ltd,25582,sabsa,sabsa,,,,,Absa Group,115302,99.89,Absa Group (Non-NASDAQ OTC),243385,99.89,Absa Group (Frankfurt),267415,99.89,Absa Group (XETRA),309468,99.89,BSA International,24841,99.75,BSA,81897,99.75,SAB Finance,95413,99.75,BSA (Berlin),284901,99.75,BS,24840,99.57000000000001,Saesa,11925,80.0
Sadia Overseas Ltd,14796,sadia overseas,sadia,Sadia (Madrid),289056.0,,,Sadia S/A,152654,99.7,Sadia S/A,152655,99.7,Sadia On,152653,99.64,Sadia SA On,152657,99.64,Sadia Frigobras PN,146989,99.62,Sadia S/A On,152656,99.62,Sadia PN,146990,99.55,Sadia SA PN,152658,99.55,Sadia SA PN,152659,99.55,Sadia PN (Stuttgart),281620,99.55
SAFRA LEASING SA ARRENDAMENTO MERCANTIL,4096,safra leasing arrendamento mercantil,safra,Safra Republic,79882.0,,,Safra ETF Mulheres NA Lideranca FDI,149896,99.51,Boa Safra Sementes On,81809,99.49,Safra Ibovespa Fundo de Indice,149897,99.48,Mebret El Asafra Medical,19884,99.47,Safra Holdings B Certificate,180517,99.44,Graniteshares 3X Long Safran Daily ETP,140287,99.43,Safran ADR 4:1,190474,99.4,Safran ADR 4:1 (Stuttgart),259241,99.4,Safran ADP,170170,99.39,Graniteshares 3X Short Safran Daily ETP,140310,99.37
Sagerpar,3776,sagerpar,sagerpar,,,,,Sage Group,38844,99.67,Sage,50284,99.67,Sage,76630,99.67,Sage Group,124545,99.67,Sage Group (BRN),225610,99.67,Sage Group (VIRT-X),232772,99.67,Sage Group (Non-NASDAQ OTC),248530,99.67,Sage Group (Frankfurt),274147,99.67,Sage International (Berlin) Group,289063,99.67,Sage (Frankfurt),296901,99.67
SAGRES - SOCIEDADE DE TITULARIZACAO DE CREDITO,17056,sagres  sociedade de titularizacao de credito,sagres,Sagres Energy,11929.0,Sagres Energy (Non-NASDAQ OTC),239577.0,Sagres Energy,11929,99.34,Sagres Energy (Non-NASDAQ OTC),239577,99.34,AGR Group,32008,99.12,AGR Limited,44747,99.12,AGR Group (Non-NASDAQ OTC),234042,99.12,AGR Group (Frankfurt),276423,99.12,AGR Group (XETRA),309586,99.12,ES Group (Holdings),118639,99.09,Reis,61130,85.26,Reds (Stuttgart),281433,85.26
SAHAM FINANCES S.A,15451,saham finances,saham,,,,,Sahamit Machinery,122249,99.58,Sahamit Machinery (Berlin),274148,99.58,Sahamit Machinery NVDR,176184,99.5,Sahamitr Pressure Container,122250,99.49,Sahamit Machinery Foreign Board,230444,99.44,Sahamitr Pressure Container NVDR,176185,99.43,Mosahamet El Behera,20244,99.42,AM,14528,99.25,AM Group Holdings,98528,99.25,AM (Dutch Trading Service),293139,99.25
